3.000000000000000444e-01,1.974883264688619633e+00,1.200261872316477962e+00
2.877551020408163907e-01,1.804953175932446419e+00,2.945352828941744106e-01
2.755102040816326814e-01,2.433757247985069316e+00,2.509953968215817177e+00
2.632653061224490276e-01,1.873119456911363390e+00,1.710114825052204690e-01
2.510204081632653184e-01,1.905256613349081807e+00,1.728723638096688053e-01
2.387755102040816646e-01,1.943075207955473616e+00,2.312376129060112473e-01
2.265306122448980108e-01,1.923633931788305107e+00,1.146125626928189700e-01
2.142857142857143016e-01,1.871783313541612648e+00,1.774797920789558670e-01
2.020408163265306478e-01,1.911601837978740059e+00,8.293753888965477161e-02
1.897959183673469941e-01,1.924171778984885339e+00,6.879162357854219645e-02
1.775510204081632848e-01,1.933855864084175868e+00,6.002932809712860363e-02
1.653061224489796310e-01,1.942170428107167224e+00,5.324541707033925153e-02
1.530612244897959773e-01,1.949333598638164800e+00,4.764029450770811136e-02
1.408163265306122680e-01,1.955428063895126023e+00,4.290371230053428159e-02
1.285714285714286143e-01,1.960500038209102236e+00,3.887902409666536829e-02
1.163265306122449605e-01,1.964492178343031803e+00,3.547236396926424506e-02
1.040816326530612512e-01,1.967204473684272203e+00,3.262061876388786669e-02
9.183673469387754196e-02,1.968371186295294173e+00,3.027915297769652458e-02
7.959183673469388820e-02,1.967884361035477259e+00,2.841765130988017918e-02
6.734693877551023444e-02,1.966084689491540693e+00,2.701888078153853387e-02
5.510204081632652517e-02,1.963913356109231900e+00,2.607697256132196148e-02
4.285714285714287142e-02,1.962700678119714270e+00,2.559315558483747297e-02
3.061224489795921766e-02,1.963541965548696089e+00,2.556860111070800856e-02
1.836734693877550839e-02,1.966503716735639173e+00,2.599579871358199956e-02
6.122448979591854634e-03,1.970135446857657069e+00,2.685155109216605038e-02
-6.122448979591799123e-03,1.971774357698477420e+00,2.809634690055022241e-02
-1.836734693877550839e-02,1.968803402408337178e+00,2.968503026197021749e-02
-3.061224489795910664e-02,1.960358599507667554e+00,3.158889506960352311e-02
-4.285714285714281591e-02,1.948379778101206439e+00,3.381935112863344861e-02
-5.510204081632652517e-02,1.937065516898457407e+00,3.643621872848122611e-02
-6.734693877551012342e-02,1.930820706581068080e+00,3.952855406807680161e-02
-7.959183673469394371e-02,1.931762432483533409e+00,4.316983421212577249e-02
-9.183673469387754196e-02,1.938057902195449822e+00,4.736323182001154347e-02
-1.040816326530611402e-01,1.944097251232764112e+00,5.200599937136738543e-02
-1.163265306122449605e-01,1.943011198518847626e+00,5.691249568486304172e-02
-1.285714285714285587e-01,1.930782860582099358e+00,6.191756274919499314e-02
-1.408163265306122680e-01,1.909380080976875949e+00,6.701590001203039382e-02
-1.530612244897959773e-01,1.886237232376929862e+00,7.243548387554812895e-02
-1.653061224489795755e-01,1.870193455401681693e+00,7.858201936037868818e-02
-1.775510204081632848e-01,1.866589875104201601e+00,8.589432570237148790e-02
-1.897959183673469941e-01,1.873999224481820214e+00,9.471828200902941697e-02
-2.020408163265305923e-01,1.883798730797334287e+00,1.053823206586954053e-01
-2.142857142857143016e-01,1.883365202775855174e+00,1.189836965411409098e-01
-2.265306122448980108e-01,1.861995216859424040e+00,1.410815159229243110e-01
-2.387755102040816091e-01,1.812403758766749418e+00,2.058604675928091265e-01
-2.510204081632653184e-01,1.695853691567350996e+00,7.675373527302246091e-01
-2.632653061224490276e-01,1.892649507911244866e+00,2.343923669304682544e+00
-2.755102040816326259e-01,1.910881725227679517e+00,9.864851254476691977e-01
-2.877551020408163351e-01,1.932367383615350098e+00,1.316323670128139778e+00
-3.000000000000000444e-01,1.931332537211055245e+00,2.927292750266530241e+00
