3.000000000000000444e-01,2.185851779017662366e+00,3.939595637940470407e+00
2.877551020408163907e-01,2.205185212054121546e+00,3.432599783052918241e+00
2.755102040816326814e-01,2.101640299367799614e+00,3.502234049054706144e+00
2.632653061224490276e-01,1.539273978187639891e+00,2.992612531901758022e+00
2.510204081632653184e-01,1.074768273884028735e+00,2.494233220256596439e+00
2.387755102040816646e-01,8.982320954605091945e-01,2.193260028181825305e+00
2.265306122448980108e-01,1.081294691195698210e+00,2.219567498990008048e+00
2.142857142857143016e-01,8.438749354666300606e-01,1.812987989061158212e+00
2.020408163265306478e-01,5.155831088176611177e-01,1.575575326324644587e+00
1.897959183673469941e-01,6.996541274758875106e-01,1.776157573200874307e+00
1.775510204081632848e-01,1.511808497038245325e-01,1.137560934760120546e+00
1.653061224489796310e-01,8.185233057670369961e-02,1.488715249333543156e+00
1.530612244897959773e-01,8.790630473106458842e-02,1.034194221826509219e+00
1.408163265306122680e-01,5.729938089971745030e-02,1.568419106869044066e+00
1.285714285714286143e-01,4.305630168864264806e-02,1.677006412966694837e+00
1.163265306122449605e-01,3.344640578855178487e-02,1.565200859246775655e+00
1.040816326530612512e-01,2.320576104726565503e-02,1.285227482133441956e+00
9.183673469387754196e-02,1.954521063532391537e-02,1.173986832449686490e+00
7.959183673469388820e-02,2.077675916942348447e-02,1.225108761931008816e+00
6.734693877551023444e-02,2.664257280655987770e-02,1.448245703142625462e+00
5.510204081632652517e-02,3.310272486023496663e-02,1.687650965786603452e+00
4.285714285714287142e-02,3.297011287087332765e-02,1.632060515955505497e+00
3.061224489795921766e-02,3.213597135249485898e-02,1.504938349658535124e+00
1.836734693877550839e-02,3.390019292673698142e-02,1.476541802865869002e+00
6.122448979591854634e-03,3.687658904477188887e-02,1.509437672563560984e+00
-6.122448979591799123e-03,3.931614430476915861e-02,1.521716336399512093e+00
-1.836734693877550839e-02,4.158856476411099123e-02,1.487797377599558102e+00
-3.061224489795910664e-02,4.908806689561263925e-02,1.486156277289827798e+00
-4.285714285714281591e-02,7.197615789013714349e-02,1.600954395955090037e+00
-5.510204081632652517e-02,7.423138415092947473e-02,1.709170298547957545e+00
-6.734693877551012342e-02,6.929388926845977958e-02,1.694484724432908873e+00
-7.959183673469394371e-02,6.426978905180320834e-02,1.429774046416453004e+00
-9.183673469387754196e-02,2.252296860432206338e-01,1.278597800595597578e+00
-1.040816326530611402e-01,5.356216980810778877e-02,8.532748546192425732e-01
-1.163265306122449605e-01,6.581819256376808536e-02,8.335409655532569628e-01
-1.285714285714285587e-01,7.892532266978531663e-02,1.019657541693248293e+00
-1.408163265306122680e-01,1.693459395606415896e-01,1.224987092402746613e+00
-1.530612244897959773e-01,1.903973248591865619e-01,1.319937701700871546e+00
-1.653061224489795755e-01,2.283331392202373467e-01,1.244541238453319210e+00
-1.775510204081632848e-01,3.517642610282273874e-01,1.020104264414549045e+00
-1.897959183673469941e-01,4.077055759331498219e-01,1.294017511011763766e+00
-2.020408163265305923e-01,8.308530972866754460e-01,1.433004423516309522e+00
-2.142857142857143016e-01,1.301192433155755168e+00,1.624183443411151728e+00
-2.265306122448980108e-01,8.562831518110861628e-01,1.169473097940414652e+00
-2.387755102040816091e-01,7.626405099270203714e-01,1.748077347101865797e+00
-2.510204081632653184e-01,1.252055485884194574e+00,1.462820053071668847e+00
-2.632653061224490276e-01,1.021585264799147463e+00,1.490553280187540963e+00
-2.755102040816326259e-01,1.405492999122541775e+00,1.494182564486226550e+00
-2.877551020408163351e-01,1.149799063372397345e+00,1.400582005341036718e+00
-3.000000000000000444e-01,1.476289445251872667e+00,1.473664678082598600e+00
